question_ref,id,answer,timestamp,user_id,necessary,validity,map_count,question_text,spatial_relationship,noinfo_reason,expected_answer,count
q_7029,1534,4,8/16/25 13:36,50,,Can be answered,Single,Identify the region between the two 'Section Line's within the Mineral Resource Optimized Pit Shell of Labrador West Iron Project. How many Diamond Drillholes (both 2022 and 2020) are located in this region.,Within,,3,2
q_7029,1535,3,8/18/25 20:58,51,,Can be answered,Single,Identify the region between the two 'Section Line's within the Mineral Resource Optimized Pit Shell of Labrador West Iron Project. How many Diamond Drillholes (both 2022 and 2020) are located in this region.,Within,,3,2
q_7029,1536,3,8/27/25 23:59,52,,Can be answered,Single,Identify the region between the two 'Section Line's within the Mineral Resource Optimized Pit Shell of Labrador West Iron Project. How many Diamond Drillholes (both 2022 and 2020) are located in this region.,Within,,3,2
q_7030,1537,6 km,8/16/25 13:36,50,,Can be answered,Single,The Kiniero Exploitation Licenses region is divided into four sub-areas. Identify the town located between the two sub-areas. What is the straight-line distance between this point and the Kiniero Project.,Distance,,6 km,2
q_7030,1538,6 km,8/18/25 20:58,51,,Can be answered,Single,The Kiniero Exploitation Licenses region is divided into four sub-areas. Identify the town located between the two sub-areas. What is the straight-line distance between this point and the Kiniero Project.,Distance,,6 km,2
q_7030,1539,9 km,8/27/25 23:59,52,,Can be answered,Single,The Kiniero Exploitation Licenses region is divided into four sub-areas. Identify the town located between the two sub-areas. What is the straight-line distance between this point and the Kiniero Project.,Distance,,6 km,2
q_8001,1540,None,8/8/25 18:48,53,,Map doesn't contain information to answer the question,Single,"Identify the southeastern edge of the 'Potential lid area'. What is the shortest distance between this edge and the 'Air quality monitoring station' in King County, within the City of Seattle?",Distance,,2800',2
q_8001,1541,2600',8/9/25 7:12,54,,Can be answered,Single,"Identify the southeastern edge of the 'Potential lid area'. What is the shortest distance between this edge and the 'Air quality monitoring station' in King County, within the City of Seattle?",Distance,,2800',2
q_8001,1542,2600',8/24/25 15:53,55,,Can be answered,Single,"Identify the southeastern edge of the 'Potential lid area'. What is the shortest distance between this edge and the 'Air quality monitoring station' in King County, within the City of Seattle?",Distance,,2800',2
q_8003,1546,None,8/8/25 18:48,53,,Map doesn't contain information to answer the question,Single,What is the straight-line distance between 'Christmas Creek' and the nearest 'Trailbreak soil samples 2021 Au (ppb)' associated with the highest value?,Distance,,0.75 km,2
q_8003,1547,1 km,8/9/25 7:12,54,,Can be answered,Single,What is the straight-line distance between 'Christmas Creek' and the nearest 'Trailbreak soil samples 2021 Au (ppb)' associated with the highest value?,Distance,,0.75 km,2
q_8003,1548,1 km,8/24/25 15:53,55,,Can be answered,Single,What is the straight-line distance between 'Christmas Creek' and the nearest 'Trailbreak soil samples 2021 Au (ppb)' associated with the highest value?,Distance,,0.75 km,2
q_8008,1561,"2004,IP and Magnetics",8/8/25 18:48,53,,Can be answered,Single,What program of which year simultaneously enclose both the HAW and HAL concession of MON Concession boundary. Give it in format (YEAR PROGRAM),Within,,2022 Magnetics,2
q_8008,1562,2022 Magnetics,8/9/25 7:12,54,,Can be answered,Single,What program of which year simultaneously enclose both the HAW and HAL concession of MON Concession boundary. Give it in format (YEAR PROGRAM),Within,,2022 Magnetics,2
q_8008,1563,2022 Magnetics,8/24/25 15:53,55,,Can be answered,Single,What program of which year simultaneously enclose both the HAW and HAL concession of MON Concession boundary. Give it in format (YEAR PROGRAM),Within,,2022 Magnetics,2
q_8010,1567,4,8/8/25 18:48,53,,Can be answered,Single,How many 2022 Rock Sample Locations are along the southern edge of St. Anthony property?,Intersect,,2,2
q_8010,1568,2,8/9/25 7:12,54,,Can be answered,Single,How many 2022 Rock Sample Locations are along the southern edge of St. Anthony property?,Intersect,,2,2
q_8010,1569,2,8/24/25 15:53,55,,Can be answered,Single,How many 2022 Rock Sample Locations are along the southern edge of St. Anthony property?,Intersect,,2,2
q_8013,1576,mc,8/8/25 18:48,53,,Can be answered,Multi,"Within the Perry River claim, what is the dominant geology unit code assigned to the area containing the 'MO RIP' mineral occurrence?",Equal,,mc,2
q_8013,1577,KTgr,8/9/25 7:12,54,,Can be answered,Multi,"Within the Perry River claim, what is the dominant geology unit code assigned to the area containing the 'MO RIP' mineral occurrence?",Equal,,mc,2
q_8013,1578,mc,8/24/25 15:53,55,,Can be answered,Multi,"Within the Perry River claim, what is the dominant geology unit code assigned to the area containing the 'MO RIP' mineral occurrence?",Equal,,mc,2
q_8015,1582,Richard M. Colgate,8/8/25 18:48,53,,Can be answered,Single,Identify the areas with the greatest number of Bore Holes. Who holds the largest share of mineral rights for this area?,Within,,Richard M. Colgate,2
q_8015,1583,Town of Silver Cliff,8/9/25 7:12,54,,Can be answered,Single,Identify the areas with the greatest number of Bore Holes. Who holds the largest share of mineral rights for this area?,Within,,Richard M. Colgate,2
q_8015,1584,Richard M. Colgate,8/24/25 15:53,55,,Can be answered,Single,Identify the areas with the greatest number of Bore Holes. Who holds the largest share of mineral rights for this area?,Within,,Richard M. Colgate,2
q_8018,1591,PEM1A; PEM1C; PSS1A,8/8/25 18:48,53,,Can be answered,Multi,"Identify the non-jurisdictional wetlands located outside the soil disposal area, subject site, and wood chip disposal area. Which NWI feature(s) overlap with this region?",Within,,PEM1A; PEM1C; PSS1A,2
q_8018,1592,PSS1A,8/9/25 7:12,54,,Can be answered,Multi,"Identify the non-jurisdictional wetlands located outside the soil disposal area, subject site, and wood chip disposal area. Which NWI feature(s) overlap with this region?",Within,,PEM1A; PEM1C; PSS1A,2
q_8018,1593,PEM1A; PEM1C; PSS1A,8/24/25 15:53,55,,Can be answered,Multi,"Identify the non-jurisdictional wetlands located outside the soil disposal area, subject site, and wood chip disposal area. Which NWI feature(s) overlap with this region?",Within,,PEM1A; PEM1C; PSS1A,2
q_8020,1597,None,8/8/25 18:48,53,,Map doesn't contain information to answer the question,Multi,What is the approximate straight-line distance between Current Exploration Target ‘Dome’ of PureGold Mine to 'Cochenour'?,Distance,,8.5 km,2
q_8020,1598,8,8/9/25 7:12,54,,Can be answered,Multi,What is the approximate straight-line distance between Current Exploration Target ‘Dome’ of PureGold Mine to 'Cochenour'?,Distance,,8.5 km,2
q_8020,1599,8 km,8/24/25 15:53,55,,Can be answered,Multi,What is the approximate straight-line distance between Current Exploration Target ‘Dome’ of PureGold Mine to 'Cochenour'?,Distance,,8.5 km,2
q_8021,1600,Jasperoide 46,8/8/25 18:48,53,,Can be answered,Single,"The Jasperoide's_Concessions Concessions are divided into multiple concession blocks with unique IDs (e.g., Jasperoide 25). Which concession block is intersected by the boundary of the CC Yanque community?",Intersect,,Jasperoide 41,2
q_8021,1601,Jasperoide 41,8/9/25 7:12,54,,Can be answered,Single,"The Jasperoide's_Concessions Concessions are divided into multiple concession blocks with unique IDs (e.g., Jasperoide 25). Which concession block is intersected by the boundary of the CC Yanque community?",Intersect,,Jasperoide 41,2
q_8021,1602,Jasperoide 41,8/24/25 15:53,55,,Can be answered,Single,"The Jasperoide's_Concessions Concessions are divided into multiple concession blocks with unique IDs (e.g., Jasperoide 25). Which concession block is intersected by the boundary of the CC Yanque community?",Intersect,,Jasperoide 41,2
q_8022,1603,South West,8/8/25 18:48,53,,Can be answered,Multi,In which direction is University Park located in relation to the Proposed Wet Pond within the MWRD City of Harvey BRIC Funding Infrastructure Project Area?,Orientation,,South West,2
q_8022,1604,None,8/9/25 7:12,54,,Map doesn't contain information to answer the question,Multi,In which direction is University Park located in relation to the Proposed Wet Pond within the MWRD City of Harvey BRIC Funding Infrastructure Project Area?,Orientation,,South West,2
q_8022,1605,South West,8/24/25 15:53,55,,Can be answered,Multi,In which direction is University Park located in relation to the Proposed Wet Pond within the MWRD City of Harvey BRIC Funding Infrastructure Project Area?,Orientation,,South West,2
q_8023,1606,other private claims,8/8/25 18:48,53,,Can be answered,Single,What is the Owner Name of the property located closest to the Cabin Lake property?,Distance,,Evergold Corp.,2
q_8023,1607,EVERGOLD CORP.,8/9/25 7:12,54,,Can be answered,Single,What is the Owner Name of the property located closest to the Cabin Lake property?,Distance,,Evergold Corp.,2
q_8023,1608,Evergold Corp.,8/24/25 15:53,55,,Can be answered,Single,What is the Owner Name of the property located closest to the Cabin Lake property?,Distance,,Evergold Corp.,2
q_8025,1612,"Bombus vosnesenskii Radoszkowski,1862",8/8/25 18:48,53,,Can be answered,Multi,Which 'XERCES_Bumble Bee Watch' observation point is located closest to the 'Moderate' wildfire risk area at Prescott Park?,Distance,,"Bombus vosnesenskii Radoszkowski, 1862",2
q_8025,1613,"Bombus, Latreille, 1802",8/9/25 7:12,54,,Can be answered,Multi,Which 'XERCES_Bumble Bee Watch' observation point is located closest to the 'Moderate' wildfire risk area at Prescott Park?,Distance,,"Bombus vosnesenskii Radoszkowski, 1862",2
q_8025,1614,"Bombus vosnesenskil Radoszkowski, 1862",8/24/25 15:53,55,,Can be answered,Multi,Which 'XERCES_Bumble Bee Watch' observation point is located closest to the 'Moderate' wildfire risk area at Prescott Park?,Distance,,"Bombus vosnesenskii Radoszkowski, 1862",2
q_8026,1615,Mining leases,8/8/25 18:48,53,,Can be answered,Multi,Which deposit(s)/exploration area(s) of Marathon PGM Property has the highest NSR Royalty?,Within,,Main Zone,2
q_8026,1616,Main Zone,8/9/25 7:12,54,,Can be answered,Multi,Which deposit(s)/exploration area(s) of Marathon PGM Property has the highest NSR Royalty?,Within,,Main Zone,2
q_8026,1617,Main Zone,8/24/25 15:53,55,,Can be answered,Multi,Which deposit(s)/exploration area(s) of Marathon PGM Property has the highest NSR Royalty?,Within,,Main Zone,2
q_8028,1621,South,8/8/25 18:48,53,,Can be answered,Single,What is the position of the drilling collars completed by 'UKHM' compared to the drilling collars by 'Spectrum (2003)' at AurMac Project?,Orientation,,South West,2
q_8028,1622,South West,8/9/25 7:12,54,,Can be answered,Single,What is the position of the drilling collars completed by 'UKHM' compared to the drilling collars by 'Spectrum (2003)' at AurMac Project?,Orientation,,South West,2
q_8028,1623,South West,8/24/25 15:53,55,,Can be answered,Single,What is the position of the drilling collars completed by 'UKHM' compared to the drilling collars by 'Spectrum (2003)' at AurMac Project?,Orientation,,South West,2
q_9004,1642,Russet,8/5/25 2:52,30,,Can be answered,Multi,What is the name of the current mineral resource that is crossed by westernmost alteration and deformation corridor of Pure Gold property?,Intersect,,Russet,2
q_9004,1643,Wedge,8/10/25 19:40,31,Yes,Can be answered,Multi,What is the name of the current mineral resource that is crossed by westernmost alteration and deformation corridor of Pure Gold property?,Intersect,,Russet,2
q_9004,1644,Russet,8/28/25 18:14,32,Yes,Can be answered,Multi,What is the name of the current mineral resource that is crossed by westernmost alteration and deformation corridor of Pure Gold property?,Intersect,,Russet,2
q_9006,1648,Waterfall Creek,8/5/25 2:52,30,,Can be answered,Single,The Niblack Exploration Drift intersects with a stream originating from which body of water?,Intersect,,Waterfall Creek,2
q_9006,1649,None,8/10/25 19:40,31,,Map doesn't contain information to answer the question,Single,The Niblack Exploration Drift intersects with a stream originating from which body of water?,Intersect,,Waterfall Creek,2
q_9006,1650,Waterfall Creek,8/28/25 18:14,32,,Can be answered,Single,The Niblack Exploration Drift intersects with a stream originating from which body of water?,Intersect,,Waterfall Creek,2
q_9011,1663,MLCC Exploitation MCs,8/5/25 2:52,30,,Can be answered,Multi,In which concession region is Don Diego (Au) located?,Within,,MLCC Exploitation MCs,2
q_9011,1664,None,8/10/25 19:40,31,Yes,Map doesn't contain information to answer the question,Multi,In which concession region is Don Diego (Au) located?,Within,,MLCC Exploitation MCs,2
q_9011,1665,MLCC Exploitation MCs,8/28/25 18:14,32,Yes,Can be answered,Multi,In which concession region is Don Diego (Au) located?,Within,,MLCC Exploitation MCs,2
q_9013,1669,None,8/5/25 2:52,30,,Map doesn't contain information to answer the question,Single,Which claim block(s) included in lithium deal for Tonopah North Project is (are) crossed by the county line?,Intersect,,TN165; TN167; TN169; TN170; TN172; TN174,2
q_9013,1670,TN165; TN167; TN169; TN170; TN172; TN174,8/10/25 19:40,31,,Can be answered,Single,Which claim block(s) included in lithium deal for Tonopah North Project is (are) crossed by the county line?,Intersect,,TN165; TN167; TN169; TN170; TN172; TN174,2
q_9013,1671,TN165; TN167; TN169; TN170; TN172; TN174,8/28/25 18:14,32,,Can be answered,Single,Which claim block(s) included in lithium deal for Tonopah North Project is (are) crossed by the county line?,Intersect,,TN165; TN167; TN169; TN170; TN172; TN174,2
q_9014,1672,LA PRECIOSA HOLDINGS T218953,8/5/25 2:52,30,,Can be answered,Single,Which holding (name and T-code) lies immediately east of El Choque Seis?,Orientation,,Huracan 4 R1A; T.246910,2
q_9014,1673,HURACAN 4 R1A (T.246910),8/10/25 19:40,31,,Can be answered,Single,Which holding (name and T-code) lies immediately east of El Choque Seis?,Orientation,,Huracan 4 R1A; T.246910,2
q_9014,1674,HURACAN 4 R1A (T.246910),8/28/25 18:14,32,,Can be answered,Single,Which holding (name and T-code) lies immediately east of El Choque Seis?,Orientation,,Huracan 4 R1A; T.246910,2
q_9016,1678,Z19,8/5/25 2:52,30,,Can be answered,Single,Which proposed hole of ZEB project lies on the longest section line.,Intersect,,Z19,2
q_9016,1679,Z01; Z03; Z04; Z06,8/10/25 19:40,31,,Can be answered,Single,Which proposed hole of ZEB project lies on the longest section line.,Intersect,,Z19,2
q_9016,1680,Z19,8/28/25 18:14,32,,Can be answered,Single,Which proposed hole of ZEB project lies on the longest section line.,Intersect,,Z19,2
